,Scope,Level,Level.1,Level.2,Level.3,Column Text,Unit,GHG,GHG Emission factor
1975,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,"25,000 - 30,000 kg ",km,CO2,1.398457683484
1976,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,"25,000 - 30,000 kg ",km,CH4,0.0018681283771824
1977,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,"25,000 - 30,000 kg ",km,N2O,0.022269778959632
1978,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,">30,000 kg ",km,CO2e,1.49556672718684
1979,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,">30,000 kg ",km,CO2,1.4733278167454
1980,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,">30,000 kg ",km,CH4,0.00196814357406744
1981,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel ,">30,000 kg ",km,N2O,0.0234620505157192
1982,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"< 5,000 kg ",km,CO2e,0.33204021708591
1983,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"< 5,000 kg ",km,CO2,0.32710281608835
1984,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"< 5,000 kg ",km,CH4,0.00043695998828406
1985,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"< 5,000 kg ",km,N2O,0.0052089580524258
1986,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"5,000 - 7,500 kg ",km,CO2e,0.38040994336387
1987,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"5,000 - 7,500 kg ",km,CO2,0.37475328993095
1988,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"5,000 - 7,500 kg ",km,CH4,0.00050061382881342
1989,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"5,000 - 7,500 kg ",km,N2O,0.0059677693717306
1990,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"7,500 - 10,000 kg",km,CO2e,0.46510976973356
1991,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"7,500 - 10,000 kg",km,CO2,0.4581936393286
1992,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"7,500 - 10,000 kg",km,CH4,0.00061207754083896
1993,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"7,500 - 10,000 kg",km,N2O,0.0072965175772328
1994,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"10,000 - 12,000 kg ",km,CO2e,0.5514993681981
1995,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"10,000 - 12,000 kg ",km,CO2,0.5432986340985
1996,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"10,000 - 12,000 kg ",km,CH4,0.0007257649678146
1997,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"10,000 - 12,000 kg ",km,N2O,0.008651774475078
1998,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"12,000kg - 15,000 kg ",km,CO2e,0.6266942265198
1999,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"12,000kg - 15,000 kg ",km,CO2,0.617375353263
2000,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"12,000kg - 15,000 kg ",km,CH4,0.0008247202832268
2001,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"12,000kg - 15,000 kg ",km,N2O,0.009831411285924
2002,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"15,000 - 20,000 kg ",km,CO2e,0.8680158332979
2003,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"15,000 - 20,000 kg ",km,CO2,0.8551085346615
2004,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"15,000 - 20,000 kg ",km,CH4,0.0011422959293214
2005,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"15,000 - 20,000 kg ",km,N2O,0.013617200061402
2006,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"20,000 - 25,000 kg ",km,CO2e,1.15556438549775
2007,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"20,000 - 25,000 kg ",km,CO2,1.13838127195875
2008,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"20,000 - 25,000 kg ",km,CH4,0.0015207055482015
2009,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"20,000 - 25,000 kg ",km,N2O,0.018128184783645
2010,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"25,000 - 30,000 kg ",km,CO2e,1.33433160793117
2011,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"25,000 - 30,000 kg ",km,CO2,1.31449024573145
2012,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"25,000 - 30,000 kg ",km,CH4,0.00175596055467522
2013,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,"25,000 - 30,000 kg ",km,N2O,0.0209326371207046
2014,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,">30,000 kg ",km,CO2e,1.40576858202322
2015,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,">30,000 kg ",km,CO2,1.3848649599857
2016,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,">30,000 kg ",km,CH4,0.00184997055032052
2017,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV diesel hybrid ,">30,000 kg ",km,N2O,0.0220533212495836
2018,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"< 5,000 kg ",km,CO2e,0.0440265615790845
2019,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"< 5,000 kg ",km,CO2,0.042283090055816
2020,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"< 5,000 kg ",km,CH4,0.00168305871853066
2021,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"< 5,000 kg ",km,N2O,6.04128047378408e-05
2022,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"5,000 - 7,500 kg ",km,CO2e,0.0504401001296484
2023,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"5,000 - 7,500 kg ",km,CO2,0.0484426496122173
2024,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"5,000 - 7,500 kg ",km,CH4,0.00192823711963675
2025,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"5,000 - 7,500 kg ",km,N2O,6.92133977943265e-05
2026,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"7,500 - 10,000 kg",km,CO2e,0.0616707942728945
2027,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"7,500 - 10,000 kg",km,CO2,0.0592286032460299
2028,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"7,500 - 10,000 kg",km,CH4,0.00235756698358691
2029,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"7,500 - 10,000 kg",km,N2O,8.46240432776809e-05
2030,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"10,000 - 12,000 kg ",km,CO2e,0.0830959339726296
2031,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"10,000 - 12,000 kg ",km,CO2,0.0798052978342512
2032,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"10,000 - 12,000 kg ",km,CH4,0.00317661273401651
2033,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"10,000 - 12,000 kg ",km,N2O,0.000114023404361921
2034,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"12,000kg - 15,000 kg ",km,CO2e,0.0830959339726296
2035,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"12,000kg - 15,000 kg ",km,CO2,0.0798052978342512
2036,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"12,000kg - 15,000 kg ",km,CH4,0.00317661273401651
2037,3,Freight Transport,Heavy Goods vehicles,Post 2015 Fleet,HGV BEV ,"12,000kg - 15,000 kg ",km,N2O,0.000114023404361921
2038,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel,km,CO2e,0.480125341
2039,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel,km,CO2,0.471975642
2040,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel,km,CH4,0.000630782
2041,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel,km,N2O,0.007518917
2042,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel Hybrid,km,CO2e,0.386966693
2043,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel Hybrid,km,CO2,0.380398279
2044,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel Hybrid,km,CH4,0.000508391
2045,3,Freight Transport,Heavy Goods vehicles,Default freight emission factors,,HGV Diesel Hybrid,km,N2O,0.006060023
2046,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Domestic,tkm,CO2e,4.49363
2047,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Domestic,tkm,CO2,4.46949
2048,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Domestic,tkm,CH4,0.00188
2049,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Domestic,tkm,N2O,0.02226
2050,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Short haul,tkm,CO2e,2.30229
2051,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Short haul,tkm,CO2,2.2908
2052,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Short haul,tkm,CH4,8e-05
2053,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Short haul,tkm,N2O,0.01141
2054,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Long haul ,tkm,CO2e,1.0189
2055,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Long haul ,tkm,CO2,1.01381
2056,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Long haul ,tkm,CH4,4e-05
2057,3,Freight Transport,Air freight,Freight flights,With radiative forcing,Long haul ,tkm,N2O,0.00505
2058,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Domestic,tkm,CO2e,2.3765
2059,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Domestic,tkm,CO2,2.35236
2060,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Domestic,tkm,CH4,0.00188
2061,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Domestic,tkm,N2O,0.02226
2062,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Short haul,tkm,CO2e,1.21717
2063,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Short haul,tkm,CO2,1.20568
2064,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Short haul,tkm,CH4,8e-05
2065,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Short haul,tkm,N2O,0.01141
2066,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Long haul ,tkm,CO2e,0.53867
2067,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Long haul ,tkm,CO2,0.53358
2068,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Long haul ,tkm,CH4,4e-05
2069,3,Freight Transport,Air freight,Freight flights,Without radiative forcing ,Long haul ,tkm,N2O,0.00505
2070,3,Freight Transport,Domestic coastal shipping,Oil products,,Oil products,tkm,CO2e,0.016
2071,3,Freight Transport,Domestic coastal shipping,Oil products,,Oil products,tkm,CO2,0.01584231
2072,3,Freight Transport,Domestic coastal shipping,Oil products,,Oil products,tkm,CH4,3.58e-05
2073,3,Freight Transport,Domestic coastal shipping,Oil products,,Oil products,tkm,N2O,0.000121898
2074,3,Freight Transport,Domestic coastal shipping,Other bulk,,Other bulk,tkm,CO2e,0.03
2075,3,Freight Transport,Domestic coastal shipping,Other bulk,,Other bulk,tkm,CO2,0.029704332
2076,3,Freight Transport,Domestic coastal shipping,Other bulk,,Other bulk,tkm,CH4,6.71e-05
2077,3,Freight Transport,Domestic coastal shipping,Other bulk,,Other bulk,tkm,N2O,0.000228558
2078,3,Freight Transport,Domestic coastal shipping,Container freight,,Container freight,tkm,CO2e,0.046
2079,3,Freight Transport,Domestic coastal shipping,Container freight,,Container freight,tkm,CO2,0.045546642
2080,3,Freight Transport,Domestic coastal shipping,Container freight,,Container freight,tkm,CH4,0.000102902
2081,3,Freight Transport,Domestic coastal shipping,Container freight,,Container freight,tkm,N2O,0.000350456
2082,3,Freight Transport,International shipping,Bulk carrier,,"200,000+ dwt",tkm,CO2e,0.00254
2083,3,Freight Transport,International shipping,Bulk carrier,,"200,000+ dwt",tkm,CO2,0.0025
2084,3,Freight Transport,International shipping,Bulk carrier,,"200,000+ dwt",tkm,CH4,0.0
2085,3,Freight Transport,International shipping,Bulk carrier,,"200,000+ dwt",tkm,N2O,3e-05
2086,3,Freight Transport,International shipping,Bulk carrier,,"100,000–199,999 dwt",tkm,CO2e,0.00304
2087,3,Freight Transport,International shipping,Bulk carrier,,"100,000–199,999 dwt",tkm,CO2,0.003
2088,3,Freight Transport,International shipping,Bulk carrier,,"100,000–199,999 dwt",tkm,CH4,0.0
2089,3,Freight Transport,International shipping,Bulk carrier,,"100,000–199,999 dwt",tkm,N2O,4e-05
2090,3,Freight Transport,International shipping,Bulk carrier,,"60,000–99,999 dwt",tkm,CO2e,0.00416
2091,3,Freight Transport,International shipping,Bulk carrier,,"60,000–99,999 dwt",tkm,CO2,0.0041
2092,3,Freight Transport,International shipping,Bulk carrier,,"60,000–99,999 dwt",tkm,CH4,1e-06
2093,3,Freight Transport,International shipping,Bulk carrier,,"60,000–99,999 dwt",tkm,N2O,6e-05
2094,3,Freight Transport,International shipping,Bulk carrier,,"35,000–59,999 dwt",tkm,CO2e,0.00578
2095,3,Freight Transport,International shipping,Bulk carrier,,"35,000–59,999 dwt",tkm,CO2,0.0057
2096,3,Freight Transport,International shipping,Bulk carrier,,"35,000–59,999 dwt",tkm,CH4,0.0
2097,3,Freight Transport,International shipping,Bulk carrier,,"35,000–59,999 dwt",tkm,N2O,8e-05
2098,3,Freight Transport,International shipping,Bulk carrier,,"10,000–34,999 dwt",tkm,CO2e,0.00801
2099,3,Freight Transport,International shipping,Bulk carrier,,"10,000–34,999 dwt",tkm,CO2,0.0079
2100,3,Freight Transport,International shipping,Bulk carrier,,"10,000–34,999 dwt",tkm,CH4,0.0
2101,3,Freight Transport,International shipping,Bulk carrier,,"10,000–34,999 dwt",tkm,N2O,0.00011
2102,3,Freight Transport,International shipping,Bulk carrier,,0–9999 dwt,tkm,CO2e,0.02961
2103,3,Freight Transport,International shipping,Bulk carrier,,0–9999 dwt,tkm,CO2,0.0292
2104,3,Freight Transport,International shipping,Bulk carrier,,0–9999 dwt,tkm,CH4,1e-05
2105,3,Freight Transport,International shipping,Bulk carrier,,0–9999 dwt,tkm,N2O,0.0004
2106,3,Freight Transport,International shipping,Bulk carrier,,Average,tkm,CO2e,0.00354
2107,3,Freight Transport,International shipping,Bulk carrier,,Average,tkm,CO2,0.00349
2108,3,Freight Transport,International shipping,Bulk carrier,,Average,tkm,CH4,0.0
2109,3,Freight Transport,International shipping,Bulk carrier,,Average,tkm,N2O,5e-05
2110,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt",tkm,CO2e,0.01207
2111,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt",tkm,CO2,0.0119
2112,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt",tkm,CH4,0.0
2113,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt",tkm,N2O,0.00016
2114,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt,tkm,CO2e,0.01602
2115,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt,tkm,CO2,0.0158
2116,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt,tkm,CH4,1e-05
2117,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt,tkm,N2O,0.00022
2118,3,Freight Transport,International shipping,General cargo,,0–4999 dwt,tkm,CO2e,0.01409
2119,3,Freight Transport,International shipping,General cargo,,0–4999 dwt,tkm,CO2,0.0139
2120,3,Freight Transport,International shipping,General cargo,,0–4999 dwt,tkm,CH4,0.0
2121,3,Freight Transport,International shipping,General cargo,,0–4999 dwt,tkm,N2O,0.00019
2122,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt 100+ TEU",tkm,CO2e,0.01115
2123,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt 100+ TEU",tkm,CO2,0.011
2124,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt 100+ TEU",tkm,CH4,0.0
2125,3,Freight Transport,International shipping,General cargo,,"10,000+ dwt 100+ TEU",tkm,N2O,0.00015
2126,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt 100+ TEU,tkm,CO2e,0.01774
2127,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt 100+ TEU,tkm,CO2,0.0175
2128,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt 100+ TEU,tkm,CH4,1e-05
2129,3,Freight Transport,International shipping,General cargo,,5000–9999 dwt 100+ TEU,tkm,N2O,0.00024
2130,3,Freight Transport,International shipping,General cargo,,0–4999 dwt 100+ TEU,tkm,CO2e,0.02008
2131,3,Freight Transport,International shipping,General cargo,,0–4999 dwt 100+ TEU,tkm,CO2,0.0198
2132,3,Freight Transport,International shipping,General cargo,,0–4999 dwt 100+ TEU,tkm,CH4,1e-05
2133,3,Freight Transport,International shipping,General cargo,,0–4999 dwt 100+ TEU,tkm,N2O,0.00027
2134,3,Freight Transport,International shipping,General cargo,,Average,tkm,CO2e,0.01323
2135,3,Freight Transport,International shipping,General cargo,,Average,tkm,CO2,0.01305
2136,3,Freight Transport,International shipping,General cargo,,Average,tkm,CH4,0.0
2137,3,Freight Transport,International shipping,General cargo,,Average,tkm,N2O,0.00018
2138,3,Freight Transport,International shipping,Container ship,,8000+ TEU,tkm,CO2e,0.01267
2139,3,Freight Transport,International shipping,Container ship,,8000+ TEU,tkm,CO2,0.0125
2140,3,Freight Transport,International shipping,Container ship,,8000+ TEU,tkm,CH4,0.0
2141,3,Freight Transport,International shipping,Container ship,,8000+ TEU,tkm,N2O,0.00017
2142,3,Freight Transport,International shipping,Container ship,,5000–7999 TEU,tkm,CO2e,0.01683
2143,3,Freight Transport,International shipping,Container ship,,5000–7999 TEU,tkm,CO2,0.0166
2144,3,Freight Transport,International shipping,Container ship,,5000–7999 TEU,tkm,CH4,1e-05
2145,3,Freight Transport,International shipping,Container ship,,5000–7999 TEU,tkm,N2O,0.00023
2146,3,Freight Transport,International shipping,Container ship,,3000–4999 TEU,tkm,CO2e,0.01683
2147,3,Freight Transport,International shipping,Container ship,,3000–4999 TEU,tkm,CO2,0.0166
2148,3,Freight Transport,International shipping,Container ship,,3000–4999 TEU,tkm,CH4,1e-05
2149,3,Freight Transport,International shipping,Container ship,,3000–4999 TEU,tkm,N2O,0.00023
2150,3,Freight Transport,International shipping,Container ship,,2000–2999 TEU,tkm,CO2e,0.02028
2151,3,Freight Transport,International shipping,Container ship,,2000–2999 TEU,tkm,CO2,0.02
2152,3,Freight Transport,International shipping,Container ship,,2000–2999 TEU,tkm,CH4,1e-05
2153,3,Freight Transport,International shipping,Container ship,,2000–2999 TEU,tkm,N2O,0.00027
2154,3,Freight Transport,International shipping,Container ship,,1000–1999 TEU,tkm,CO2e,0.03255
2155,3,Freight Transport,International shipping,Container ship,,1000–1999 TEU,tkm,CO2,0.0321
2156,3,Freight Transport,International shipping,Container ship,,1000–1999 TEU,tkm,CH4,1e-05
2157,3,Freight Transport,International shipping,Container ship,,1000–1999 TEU,tkm,N2O,0.00044
2158,3,Freight Transport,International shipping,Container ship,,0–999 TEU,tkm,CO2e,0.03681
2159,3,Freight Transport,International shipping,Container ship,,0–999 TEU,tkm,CO2,0.0363
2160,3,Freight Transport,International shipping,Container ship,,0–999 TEU,tkm,CH4,1e-05
2161,3,Freight Transport,International shipping,Container ship,,0–999 TEU,tkm,N2O,0.00049
2162,3,Freight Transport,International shipping,Container ship,,Average,tkm,CO2e,0.01614
2163,3,Freight Transport,International shipping,Container ship,,Average,tkm,CO2,0.01592
2164,3,Freight Transport,International shipping,Container ship,,Average,tkm,CH4,1e-05
2165,3,Freight Transport,International shipping,Container ship,,Average,tkm,N2O,0.00022
2166,3,Freight Transport,International shipping,Vehicle transport,,4000+ CEU,tkm,CO2e,0.03245
2167,3,Freight Transport,International shipping,Vehicle transport,,4000+ CEU,tkm,CO2,0.032
2168,3,Freight Transport,International shipping,Vehicle transport,,4000+ CEU,tkm,CH4,1e-05
2169,3,Freight Transport,International shipping,Vehicle transport,,4000+ CEU,tkm,N2O,0.00044
2170,3,Freight Transport,International shipping,Vehicle transport,,0–3999 CEU,tkm,CO2e,0.0584
2171,3,Freight Transport,International shipping,Vehicle transport,,0–3999 CEU,tkm,CO2,0.0576
2172,3,Freight Transport,International shipping,Vehicle transport,,0–3999 CEU,tkm,CH4,2e-05
2173,3,Freight Transport,International shipping,Vehicle transport,,0–3999 CEU,tkm,N2O,0.00078
2174,3,Freight Transport,International shipping,Vehicle transport,,Average,tkm,CO2e,0.03858
2175,3,Freight Transport,International shipping,Vehicle transport,,Average,tkm,CO2,0.03805
2176,3,Freight Transport,International shipping,Vehicle transport,,Average,tkm,CH4,1e-05
2177,3,Freight Transport,International shipping,Vehicle transport,,Average,tkm,N2O,0.00052
2178,3,Freight Transport,International shipping,RoRo-Ferry,,2000+ LM,tkm,CO2e,0.05019
2179,3,Freight Transport,International shipping,RoRo-Ferry,,2000+ LM,tkm,CO2,0.0495
2180,3,Freight Transport,International shipping,RoRo-Ferry,,2000+ LM,tkm,CH4,2e-05
2181,3,Freight Transport,International shipping,RoRo-Ferry,,2000+ LM,tkm,N2O,0.00067
2182,3,Freight Transport,International shipping,RoRo-Ferry,,0–1999 LM,tkm,CO2e,0.06114
2183,3,Freight Transport,International shipping,RoRo-Ferry,,0–1999 LM,tkm,CO2,0.0603
2184,3,Freight Transport,International shipping,RoRo-Ferry,,0–1999 LM,tkm,CH4,2e-05
2185,3,Freight Transport,International shipping,RoRo-Ferry,,0–1999 LM,tkm,N2O,0.00082
2186,3,Freight Transport,International shipping,RoRo-Ferry,,Average,tkm,CO2e,0.05166
2187,3,Freight Transport,International shipping,RoRo-Ferry,,Average,tkm,CO2,0.05095
2188,3,Freight Transport,International shipping,RoRo-Ferry,,Average,tkm,CH4,2e-05
2189,3,Freight Transport,International shipping,RoRo-Ferry,,Average,tkm,N2O,0.00069
2190,3,Freight Transport,International shipping,RoRo-Ferry,,Large RoPax ferry,tkm,CO2e,0.37667
2191,3,Freight Transport,International shipping,RoRo-Ferry,,Large RoPax ferry,tkm,CO2,0.3715
2192,3,Freight Transport,International shipping,RoRo-Ferry,,Large RoPax ferry,tkm,CH4,0.00011
2193,3,Freight Transport,International shipping,RoRo-Ferry,,Large RoPax ferry,tkm,N2O,0.00506
2194,3,Freight Transport,International shipping,Refrigerated cargo,,All dwt,tkm,CO2e,0.01308
2195,3,Freight Transport,International shipping,Refrigerated cargo,,All dwt,tkm,CO2,0.0129
2196,3,Freight Transport,International shipping,Refrigerated cargo,,All dwt,tkm,CH4,0.0
2197,3,Freight Transport,International shipping,Refrigerated cargo,,All dwt,tkm,N2O,0.00018
2198,3,Freight Transport,Rail freight,Rail Freight,,Rail freight,tkm,CO2e,0.027
2199,3,Freight Transport,Rail freight,Rail Freight,,Rail freight,tkm,CO2,0.027
2200,3,Freight Transport,Rail freight,Rail Freight,,Rail freight,tkm,CH4,9e-05
2201,3,Freight Transport,Rail freight,Rail Freight,,Rail freight,tkm,N2O,7e-05
2202,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,m3 of water supplied,CO2e,0.4796298121314979
2203,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,m3 of water supplied,CO2,0.077474433236332
2204,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,m3 of water supplied,CH4,0.16712659879816333
2205,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,m3 of water supplied,N2O,0.23502878009700257
2206,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,per capita,CO2e,48.36
2207,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,per capita,CO2,7.812
2208,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,per capita,CH4,16.851
2209,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Average for wastewater treatment plants,per capita,N2O,23.697
2210,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Septic tanks,per capita,CO2e,175.2
2211,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Septic tanks,per capita,CO2,
2212,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Septic tanks,per capita,CH4,175.2
2213,3,Wastewater treatment,Domestic wastewater,Average for wastewater treatment plants,,Septic tanks,per capita,N2O,
2214,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Meat (excl poultry),tonne of kills,CO2e,47.528121142857145
2215,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Meat (excl poultry),tonne of kills,CO2,
2216,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Meat (excl poultry),tonne of kills,CH4,44.688
2217,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Meat (excl poultry),tonne of kills,N2O,2.814
2218,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Poultry,tonne of kills,CO2e,47.02527500000001
2219,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Poultry,tonne of kills,CO2,
2220,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Poultry,tonne of kills,CH4,42.969
2221,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Poultry,tonne of kills,N2O,4.057
2222,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Pulp & paper,tonne of product,CO2e,10.53
2223,3,Wastewater treatment,Industrial Wastewater,Average for wastewater treatment plants,,Pulp & paper,tonne of product,CO2,
